	Kingdom	Phylum	Class	Order	Family	Genus
ASV_1356	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
ASV_1357	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
ASV_1358	Bacteria	Proteobacteria	Gammaproteobacteria	AT-s2-59	NA	NA
ASV_1359	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1360	Bacteria	NA	NA	NA	NA	NA
ASV_1361	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium
ASV_1362	Bacteria	Planctomycetes	028H05-P-BN-P5	NA	NA	NA
ASV_1363	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter_4
ASV_1364	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_1365	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter
ASV_1366	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Cyanobium_PCC-6307
ASV_1367	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_1368	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA
ASV_1369	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fabibacter
ASV_1370	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA
ASV_1371	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_1372	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1373	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_1374	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
ASV_1375	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA
ASV_1376	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Anderseniella
ASV_1377	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter
ASV_1378	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Vitellibacter
ASV_1379	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV_1380	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
ASV_1381	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_1382	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula
ASV_1383	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_1384	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Fangia
ASV_1385	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Thiolapillus
ASV_1386	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
ASV_1387	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	NA
ASV_1388	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_Incertae_Sedis	Unknown_Family	Acuticoccus
ASV_1389	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
ASV_1390	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_1391	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Maritalea
ASV_1392	Bacteria	Armatimonadetes	DG-56	NA	NA	NA
ASV_1393	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseimicrobium
ASV_1394	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Microcystaceae	Synechocystis_PCC-6803
ASV_1395	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	SH-PL14
ASV_1396	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oceanobacter
ASV_1397	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium
ASV_1398	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	UASB-TL25	NA
ASV_1399	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_1400	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA
ASV_1401	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Franconibacter
ASV_1402	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1403	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Filomicrobium
ASV_1404	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA
ASV_1405	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
ASV_1406	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula
ASV_1407	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_1408	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
ASV_1409	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_1410	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
ASV_1411	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Amphiplicatus
ASV_1412	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA
ASV_1413	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Bowmanella
ASV_1414	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_1415	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
ASV_1416	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1417	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_1418	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
ASV_1419	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ketogulonicigenium
ASV_1420	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	NA	NA
ASV_1421	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter
ASV_1422	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902
ASV_1423	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_1424	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	AKYG587
ASV_1425	Eukaryota	NA	NA	NA	NA	NA
ASV_1426	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XII	Fusibacter
ASV_1427	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1428	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	NA
ASV_1429	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella
ASV_1430	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudooceanicola
ASV_1431	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ekhidna
ASV_1432	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA
ASV_1433	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1434	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter
ASV_1435	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	RS62_marine_group
ASV_1436	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodovibrionales	Kiloniellaceae	Kiloniella
ASV_1437	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
ASV_1438	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA
ASV_1439	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_1440	Eukaryota	NA	NA	NA	NA	NA
ASV_1441	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	NA
ASV_1442	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
ASV_1443	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_1444	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	NA	NA
ASV_1445	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Candidatus_Thiobios
ASV_1446	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	NA
ASV_1447	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1448	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula
ASV_1449	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Qipengyuania
ASV_1450	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	NA
ASV_1451	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA
ASV_1452	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1453	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter
ASV_1454	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1455	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_1456	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Cyanobium_PCC-6307
ASV_1457	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_1458	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA
ASV_1459	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_1460	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Bizionia
ASV_1461	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas
ASV_1462	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_1463	Bacteria	NA	NA	NA	NA	NA
ASV_1464	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula
ASV_1465	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Planctomicrobium
ASV_1466	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_1467	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_1468	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
ASV_1469	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA
ASV_1470	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_1471	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter
ASV_1472	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1473	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas
ASV_1474	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum
ASV_1475	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera
ASV_1476	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_1477	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fulvivirga
ASV_1478	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Motiliproteus
ASV_1479	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera
ASV_1480	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Parviterribacter
ASV_1481	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudooceanicola
ASV_1482	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1483	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tropicimonas
ASV_1484	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	NA
ASV_1485	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA
ASV_1486	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_1487	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium
ASV_1488	Bacteria	NA	NA	NA	NA	NA
ASV_1489	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_1490	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
ASV_1491	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_1492	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Amphiplicatus
ASV_1493	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_1494	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SS1-B-06-26	NA
ASV_1495	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_1496	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_1497	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Labrenzia
ASV_1498	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_1499	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	Terasakiella
ASV_1500	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
ASV_1501	Eukaryota	Ciliophora	Intramacronucleata	Conthreep	Oligohymenophorea	Carchesium
ASV_1502	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	SH-PL14
ASV_1503	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
ASV_1504	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	NA
ASV_1505	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_1506	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter_4
ASV_1507	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
ASV_1508	Eukaryota	Arthropoda	Maxillopoda	Harpacticoida	NA	NA
ASV_1509	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	NA
ASV_1510	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA
ASV_1511	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_1512	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
ASV_1513	Bacteria	Acidobacteria	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
ASV_1514	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
ASV_1515	Bacteria	Planctomycetes	Planctomycetacia	NA	NA	NA
ASV_1516	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	NA
ASV_1517	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
ASV_1518	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV_1519	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_1520	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
ASV_1521	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV_1522	Bacteria	NA	NA	NA	NA	NA
ASV_1523	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
ASV_1524	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV_1525	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	C1-B045
ASV_1526	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_1527	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gaetbulibacter
ASV_1528	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Phaeodactylibacter
ASV_1529	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Breoghania
ASV_1530	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Georgfuchsia
ASV_1531	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera
ASV_1532	Eukaryota	Rotifera	Monogononta	Ploimida	NA	NA
ASV_1533	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
ASV_1534	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_1535	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
ASV_1536	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter
ASV_1537	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
ASV_1538	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	NA	NA
ASV_1539	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1540	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula
ASV_1541	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter
ASV_1542	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Planctomicrobium
ASV_1543	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Planctomicrobium
ASV_1544	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	NA
ASV_1545	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thioclava
ASV_1546	Bacteria	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	NA
ASV_1547	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter
ASV_1548	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	NA
ASV_1549	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter
ASV_1550	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
ASV_1551	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1552	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_1553	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1554	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1555	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula
ASV_1556	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
ASV_1557	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_1558	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_1559	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1560	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_1561	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA
ASV_1562	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	NA
ASV_1563	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Aquimonas
ASV_1564	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29
ASV_1565	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_1566	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	NA
ASV_1567	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula
ASV_1568	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA
ASV_1569	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudahrensia
ASV_1570	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_1571	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Simiduia
ASV_1572	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter
ASV_1573	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group
ASV_1574	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_1575	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter
ASV_1576	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Phaeodactylibacter
ASV_1577	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_1578	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
ASV_1579	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
ASV_1580	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
ASV_1581	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter_4
ASV_1582	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	Blastocatellales	Blastocatellaceae	Blastocatella
ASV_1583	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
ASV_1584	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SS1-B-06-26	NA
ASV_1585	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens
ASV_1586	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1587	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1
ASV_1588	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens
ASV_1589	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
ASV_1590	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Polymorphum
ASV_1591	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Roseibium
ASV_1592	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
ASV_1593	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus
ASV_1594	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1595	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV_1596	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV_1597	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_1598	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_1599	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinimicrobium
ASV_1600	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseicyclus
ASV_1601	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Schlesneriaceae	Planctopirus
ASV_1602	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1603	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Franconibacter
ASV_1604	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1605	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV_1606	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1607	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_1608	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	NA
ASV_1609	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
ASV_1610	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Labrenzia
ASV_1611	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1612	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter
ASV_1613	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1614	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas
ASV_1615	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1616	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV_1617	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA
ASV_1618	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Halobacteriovorax
ASV_1619	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
